id,name,version,chain,author_name,author_id,created_at,mint_opens_at,supply,iterations_count
26957,Gen of Gens,fxhash 1.0 (Tezos),TEZOS,HARCHI,tz1P414TGRm9KJpnc6eAgSbcAb8mEY2oZmz2,2023-05-01T16:08:49+00:00,2023-05-01T16:08:49+00:00,100,7
26958,Angry Bird,fxhash 1.0 (Tezos),TEZOS,torubx,tz1M9AgtsVpmGRysKRV5BhhEuXtdTRLubCRg,2023-05-01T17:13:05+00:00,2023-05-01T18:13:05+00:00,2,0
26959,Deep within me,fxhash 1.0 (Tezos),TEZOS,Artmaximus,tz1cWQ8sHKWYbPrVqX9P3WJDG1FeDV6Zcntt,2023-05-01T17:16:50+00:00,2023-05-01T17:16:50+00:00,64,5
26960,Grey Spectrum,fxhash 1.0 (Tezos),TEZOS,unsleeping_ik,tz2H8AANLU25yBD8MxPocngHngKNVEXXRXGE,2023-05-01T17:28:28+00:00,2023-05-01T19:24:28+00:00,10,10
26961,Pepe-Verse,fxhash 1.0 (Tezos),TEZOS,Akkrin,tz1LDHsCedPnQrmKqxpCTR7hxrQoRJqvSgzA,2023-05-01T17:46:36+00:00,2023-05-01T17:46:36+00:00,120,12
26962,The Mud Room 2,fxhash 1.0 (Tezos),TEZOS,jrcart.tez,tz1SxiDz4eGhGcrGtbw5SBgY4P3Xpbby5gty,2023-05-01T19:07:52+00:00,2023-05-01T20:07:52+00:00,5,5
26963,Colors of the Sky,fxhash 1.0 (Tezos),TEZOS,Buitrago,tz1iJnTQGTUisGUqonQTHoz48LNUQVZueTRT,2023-05-01T19:51:07+00:00,2023-05-01T20:51:07+00:00,11,11
26964,Algomotion#3,fxhash 1.0 (Tezos),TEZOS,Ikiddo,tz1R8XKANRcphjgsvFQRioqpLJZt1MLgpf82,2023-05-01T20:10:52+00:00,2023-05-02T20:30:00+00:00,100,72
26965,"""Polaroids""",fxhash 1.0 (Tezos),TEZOS,Wanda Oliver (original),tz2QRKf4tg2eeH9ZSsRq25jDu9hsDgXbLw3x,2023-05-01T23:19:02+00:00,2023-05-02T02:00:00+00:00,80,80
26966,SilverHaze,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-02T01:10:26+00:00,2023-05-02T15:30:00+00:00,8,2
26967,Helix,fxhash 1.0 (Tezos),TEZOS,Uniray,tz1QcdJhkog51LsA2XSc6PGZQTDKETbesTSi,2023-05-02T01:37:04+00:00,2023-06-17T13:21:00+00:00,90,90
26968,Lahza,fxhash 1.0 (Tezos),TEZOS,buura,tz1VHhigdsDZHgWG5t26enEQiTnA9fR8mrC5,2023-05-02T03:24:50+00:00,2023-05-04T17:00:00+00:00,64,31
26970,23050201_Footwork.gif,fxhash 1.0 (Tezos),TEZOS,Rayroot,tz2E8vnzS4xk175RCk1ZwTktqnh2tnU8ze1U,2023-05-02T06:26:36+00:00,2023-05-02T07:26:36+00:00,8,3
26971,Genesis Squareish,fxhash 1.0 (Tezos),TEZOS,NoWhere_Safe,tz1Qxc19rPrXMaRHMKCqndP9ASaDkqhc3R67,2023-05-02T07:05:22+00:00,2023-05-02T08:05:22+00:00,32,25
26973,quantum transition,fxhash 1.0 (Tezos),TEZOS,wadada,tz1dRFanNrLLk48XagvC7Qrzs62iXKzAGRTU,2023-05-02T10:42:47+00:00,2023-05-02T10:42:47+00:00,64,64
26974,Gene,fxhash 1.0 (Tezos),TEZOS,fxtzer,tz1gLiPFWTpQ3xmjfow1ziDuCRDiA3SWRhER,2023-05-02T12:06:17+00:00,2023-05-02T17:01:00+00:00,1,1
26975,Amnèsia [🎧],fxhash 1.0 (Tezos),TEZOS,poperbu,tz29kBPKt2LwcjC7vSLichgD9zyJAF52Uous,2023-05-02T13:52:56+00:00,2023-05-04T13:00:00+00:00,96,96
26976,Geometric colorful shapes 3,fxhash 1.0 (Tezos),TEZOS,DigitCell,tz1foswFmZBNUFDkLTL6TxTruedN6gNZZdMQ,2023-05-02T15:13:19+00:00,2023-05-02T17:00:00+00:00,256,256
26977,Thai alphabet,fxhash 1.0 (Tezos),TEZOS,cateatyellow,tz1UR9ZARj3KCodX61DTDNfEZDmb4jYt7QR8,2023-05-02T15:17:49+00:00,2023-05-02T16:17:49+00:00,100,5
26978,The Art of Disruption (Hirst Happens),fxhash 1.0 (Tezos),TEZOS,Schiftcopy,tz1NHSpX7BRHPQBJ7hERyWt9dV7HDALJTCXD,2023-05-02T15:32:04+00:00,2023-05-02T17:00:00+00:00,5,5
26980,Fluidity,fxhash 1.0 (Tezos),TEZOS,HicPunks,tz1hqkEd29UZ4npTKWjoKHfSRar75zSZVqbr,2023-05-02T16:22:27+00:00,2023-05-02T19:00:00+00:00,100,12
26982,Race,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-02T18:27:28+00:00,2023-05-02T19:27:28+00:00,8,5
26983,Sequentia,fxhash 1.0 (Tezos),TEZOS,Nate Nolting,tz1Sue5xUeUPLu7nn2ECAEGrskJVBDWG8a1K,2023-05-02T19:19:44+00:00,2023-05-02T19:19:44+00:00,250,243
26984,Lovers,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-02T21:26:38+00:00,2023-05-04T17:30:00+00:00,8,8
26986,Deer Woman,fxhash 1.0 (Tezos),TEZOS,We 04:04,tz1TU6XiTprnJo83RamoVaoYUkLuudBzRqF5,2023-05-02T23:16:53+00:00,2023-05-04T00:34:00+00:00,1,1
26987,Story Gradients,fxhash 1.0 (Tezos),TEZOS,jamieinfinity,tz1ZC6BbMqxd6GBHZFZdpxpg8Xuw1wety4ET,2023-05-02T23:38:38+00:00,2023-05-04T16:00:00+00:00,64,64
26988,Code Flowers,fxhash 1.0 (Tezos),TEZOS,Ezaex,tz1ZGh15MErjMd7Ta8Nm9WM8kKbu8DVcSncp,2023-05-02T23:45:08+00:00,2023-05-03T17:00:00+00:00,99,99
26989,CatGirl,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-03T00:53:31+00:00,2023-05-05T00:00:00+00:00,8,2
26990,Cats,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-03T02:04:46+00:00,2023-05-08T15:30:00+00:00,8,3
26991,Big Mountain,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-03T09:28:20+00:00,2023-05-22T16:28:00+00:00,32,32
26996,Echo,fxhash 1.0 (Tezos),TEZOS,Uniray,tz1QcdJhkog51LsA2XSc6PGZQTDKETbesTSi,2023-05-03T16:31:34+00:00,2023-06-20T15:05:00+00:00,80,80
26997,Magic Blocks,fxhash 1.0 (Tezos),TEZOS,Gray Team,tz1ThhZJi4PpdhPfN4SyRDQqBAc7FVDxD1mA,2023-05-03T17:33:13+00:00,2023-05-04T17:00:00+00:00,128,128
26998,Semantic Hallucination,fxhash 1.0 (Tezos),TEZOS,unsleeping_ik,tz2H8AANLU25yBD8MxPocngHngKNVEXXRXGE,2023-05-03T17:36:13+00:00,2023-05-04T06:34:55+00:00,10,10
26999,Amoeba,fxhash 1.0 (Tezos),TEZOS,Daniel Uzquiano,tz1Vj561g4sQoWndpFnH1aCMpE7xEFBHAwoS,2023-05-03T20:47:39+00:00,2023-05-03T21:47:39+00:00,10,0
27001,Botanical metamorphoses,fxhash 1.0 (Tezos),TEZOS,Artmaximus,tz1cWQ8sHKWYbPrVqX9P3WJDG1FeDV6Zcntt,2023-05-03T23:23:26+00:00,2023-05-03T23:23:26+00:00,35,1
27002,Immortal astronauts,fxhash 1.0 (Tezos),TEZOS,,KT1XY4nkmVdTE8AZ7VfAdU1LQRu1Xy18iixy,2023-05-04T07:58:27+00:00,2023-05-04T16:00:00+00:00,8,2
27003,Summit of Simplicity,fxhash 1.0 (Tezos),TEZOS,Schiftcopy,tz1NHSpX7BRHPQBJ7hERyWt9dV7HDALJTCXD,2023-05-04T12:54:08+00:00,2023-05-04T13:54:08+00:00,10,10
27004,Vermes,fxhash 1.0 (Tezos),TEZOS,Bajiru,tz1hLnQgqVSkhPGVAoR5azY2eqgt1xeFcbKn,2023-05-04T13:07:08+00:00,2023-05-08T19:00:00+00:00,128,128
27005,Communication,fxhash 1.0 (Tezos),TEZOS,Colreek,tz1dstRk4N96L36opyw5bfKtQ84YSJLAvrGC,2023-05-04T13:47:23+00:00,2023-05-04T19:30:00+00:00,128,52
27006,Splash,fxhash 1.0 (Tezos),TEZOS,MIA SHA,tz1RApexAFH7dd6twKZTaP94dxHwWRcfS6DE,2023-05-04T14:15:38+00:00,2023-05-04T17:30:00+00:00,1,1
27007,urban,fxhash 1.0 (Tezos),TEZOS,nonfungile guy,tz1SqB9PSBVniE8Jpy1JndrPrkdH5s3vNGUB,2023-05-04T14:37:08+00:00,2023-05-04T18:00:00+00:00,1,1
27008,Seaside,fxhash 1.0 (Tezos),TEZOS,Patricia Rocha,tz1bunFhjzX8xGTCzvnWTBte1Ti4zrCR9kUe,2023-05-04T16:14:46+00:00,2023-05-04T17:14:46+00:00,20,19
27009,Cube Deconstruction,fxhash 1.0 (Tezos),TEZOS,Abelard,tz2WBTTmuosxCdBGhidQAfiau1EtTqvSjhvj,2023-05-04T16:57:16+00:00,2023-05-08T15:00:00+00:00,18,18
27010,Surface 2019,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-04T18:23:25+00:00,2023-05-05T07:28:00+00:00,1,1
27011,Flowers floating on dark,fxhash 1.0 (Tezos),TEZOS,John West,tz1i627pcLxZGtRSyp94uxrubr8VXnzRexGY,2023-05-04T18:25:10+00:00,2023-05-04T19:25:10+00:00,150,3
27012,TRIANGULAR,fxhash 1.0 (Tezos),TEZOS,Estienne,tz1fFaDrCytWQiycjWSAfJkyLgQcMMmFEi2y,2023-05-04T18:38:10+00:00,2023-08-21T02:46:00+00:00,64,64
27013,Inside,fxhash 1.0 (Tezos),TEZOS,RosbelDev,tz1eBXeireygC1hYKKYWPi8cTTRAdyAy7EbE,2023-05-04T19:56:03+00:00,2023-05-05T00:00:00+00:00,1,1
27014,Pixel Blots,fxhash 1.0 (Tezos),TEZOS,Platformmmm,tz1amvar1TB6jrwoGakQZ1JREKdLjyqCy1v6,2023-05-04T20:47:49+00:00,2023-05-08T15:00:00+00:00,108,108
27015,Logos,fxhash 1.0 (Tezos),TEZOS,node1618,tz1dfbb6bj8xJ9j5YASYpVrZrUjHC3c3yYAr,2023-05-04T21:18:04+00:00,2023-05-04T22:18:04+00:00,95,24
27016,Vortex,fxhash 1.0 (Tezos),TEZOS,RosbelDev,tz1eBXeireygC1hYKKYWPi8cTTRAdyAy7EbE,2023-05-05T03:14:51+00:00,2023-05-05T04:14:51+00:00,3,3
27017,Introspection / Mind Reset,fxhash 1.0 (Tezos),TEZOS,Akkrin,tz1LDHsCedPnQrmKqxpCTR7hxrQoRJqvSgzA,2023-05-05T04:01:07+00:00,2023-05-05T04:01:07+00:00,60,7
27018,All The Way Down,fxhash 1.0 (Tezos),TEZOS,ArtLife,tz1VNqHVdoevshe6py8DqsvXJZwSPkYtjUv3,2023-05-05T04:11:37+00:00,2023-05-05T12:30:00+00:00,333,333
27019,scherzando,fxhash 1.0 (Tezos),TEZOS,pixelwank,tz1fPR5U9vvCJMjfB5gFjgAGB2eD76arskGG,2023-05-05T11:21:27+00:00,2023-05-05T20:30:00+00:00,155,155
27020,Opepen Tezos Edition,fxhash 1.0 (Tezos),TEZOS,Sodok,tz1PCjfL1LEyWEBfhuyyhjMQXwVMDN14utaa,2023-05-05T11:39:12+00:00,2023-05-05T13:00:00+00:00,64,64
27021,Port of filthy drunken buccaneers,fxhash 1.0 (Tezos),TEZOS,Kenzo da barra,tz2T7EWNFRF7idMNY7Ej5MhYkupEN4D6CXUQ,2023-05-05T11:59:05+00:00,2023-06-12T21:00:00+00:00,32,32
27022,Unique,fxhash 1.0 (Tezos),TEZOS,fxtzer,tz1gLiPFWTpQ3xmjfow1ziDuCRDiA3SWRhER,2023-05-05T12:33:06+00:00,2023-05-05T17:01:00+00:00,1,1
27023,splash paint (reprise),fxhash 1.0 (Tezos),TEZOS,fukudayouichi,tz2HC6pY3Ni3McZnm2ybb4JRP9Pn9ZTCxXSd,2023-05-05T14:05:06+00:00,2023-05-06T02:45:00+00:00,14,8
27025,Circunvoluciones,fxhash 1.0 (Tezos),TEZOS,mdollinger,tz1TfDwzin8K55zxWMBxFqNM9cimFYEH7LFA,2023-05-05T15:23:21+00:00,2023-05-22T15:00:00+00:00,100,100
27026,Just balls,fxhash 1.0 (Tezos),TEZOS,Heketok,tz1Yv4M2Zg7HmbdzEWT5HY5DXAkVeM8hv4B6,2023-05-05T15:35:21+00:00,2023-05-05T16:35:21+00:00,100,1
27027,Geocite,fxhash 1.0 (Tezos),TEZOS,The Poet Engineer,tz2VdbbAj9jkZm6iYJciuixZvCQcJaePCTHM,2023-05-05T16:53:52+00:00,2023-05-05T17:53:52+00:00,1994,18
27028,Positive Thinking,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-05T17:19:37+00:00,2023-05-07T07:28:00+00:00,1,1
27029,The Pond,fxhash 1.0 (Tezos),TEZOS,Ed Cavett,tz1NgKMZKDXCCLVRkr9uPG5JL3BUZ4TNYXc6,2023-05-05T17:51:30+00:00,2023-05-08T17:00:00+00:00,50,40
27030,for different folks,fxhash 1.0 (Tezos),TEZOS,Gabriel,tz1PjYs7SYBeULD8xWjMvxsCfCd2W4kuttYV,2023-05-05T18:50:01+00:00,2023-05-09T16:00:00+00:00,200,200
27031,Photon resonator n°5,fxhash 1.0 (Tezos),TEZOS,HAL09999,tz1PgMiRHHCjLaJZPS739cJKnNHGaRXYnsCn,2023-05-05T19:39:01+00:00,2023-05-05T20:00:00+00:00,99,99
27032,More Than Cube,fxhash 1.0 (Tezos),TEZOS,Colreek,tz1dstRk4N96L36opyw5bfKtQ84YSJLAvrGC,2023-05-05T20:25:01+00:00,2023-05-06T19:30:00+00:00,80,34
27033,Forest,fxhash 1.0 (Tezos),TEZOS,RosbelDev,tz1eBXeireygC1hYKKYWPi8cTTRAdyAy7EbE,2023-05-05T21:54:39+00:00,2023-05-05T22:54:39+00:00,12,12
27034,Paint lightning,fxhash 1.0 (Tezos),TEZOS,unsleeping_ik,tz2H8AANLU25yBD8MxPocngHngKNVEXXRXGE,2023-05-05T23:17:40+00:00,2023-05-06T08:15:17+00:00,10,10
27036,Sensitive 1998,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-06T09:19:54+00:00,2023-05-08T07:28:00+00:00,1,1
27037,Cyclone,fxhash 1.0 (Tezos),TEZOS,MIA SHA,tz1RApexAFH7dd6twKZTaP94dxHwWRcfS6DE,2023-05-06T10:30:54+00:00,2023-05-06T16:30:00+00:00,1,1
27038,Blurred bubbles,fxhash 1.0 (Tezos),TEZOS,cateatyellow,tz1UR9ZARj3KCodX61DTDNfEZDmb4jYt7QR8,2023-05-06T11:25:32+00:00,2023-05-06T12:25:32+00:00,32,2
27039,Future Notes,fxhash 1.0 (Tezos),TEZOS,nixgrrl,tz1hCyM1XR4CxdRiBBBPF9XNaXhGSMCcqGJL,2023-05-06T12:00:17+00:00,2023-05-06T14:00:00+00:00,68,3
27040,$Pepe Materialization,fxhash 1.0 (Tezos),TEZOS,Ancha MK,tz1WCVbp4CNtAU7THuetheRNDhdGTfE7YQ3n,2023-05-06T14:27:56+00:00,2023-05-06T15:27:56+00:00,28,28
27042,Color boom,fxhash 1.0 (Tezos),TEZOS,cateatyellow,tz1UR9ZARj3KCodX61DTDNfEZDmb4jYt7QR8,2023-05-06T18:02:43+00:00,2023-05-06T19:02:43+00:00,26,4
27043,meet spray paint pepe,fxhash 1.0 (Tezos),TEZOS,spraypaintpepe,tz1dJN62YwxqFvjG2oSHG2vsu97kw2DjiMqn,2023-05-06T18:47:28+00:00,2023-05-06T19:47:28+00:00,30,0
27044,Strange World,fxhash 1.0 (Tezos),TEZOS,Westgen,tz1VMZhzP4yVMZXMg8BFHxjJrEmgH5o75Nfn,2023-05-06T19:00:58+00:00,2023-05-06T20:00:58+00:00,100,7
27045,Traveling Circus,fxhash 1.0 (Tezos),TEZOS,Steve's Makerspace,tz1er8utEYj4Y1JiSyuNmzBBqofy92eqwhvi,2023-05-06T22:06:29+00:00,2023-05-10T17:00:00+00:00,60,60
27047,Thoughts of a Muse,fxhash 1.0 (Tezos),TEZOS,Akkrin,tz1LDHsCedPnQrmKqxpCTR7hxrQoRJqvSgzA,2023-05-07T01:48:46+00:00,2023-05-07T01:48:46+00:00,20,20
27048,Clouds,fxhash 1.0 (Tezos),TEZOS,Heketok,tz1Yv4M2Zg7HmbdzEWT5HY5DXAkVeM8hv4B6,2023-05-07T05:30:46+00:00,2023-05-07T06:30:46+00:00,32,1
27049,Flower field,fxhash 1.0 (Tezos),TEZOS,Heketok,tz1Yv4M2Zg7HmbdzEWT5HY5DXAkVeM8hv4B6,2023-05-07T06:36:39+00:00,2023-05-07T07:36:39+00:00,43,2
27051,Lime Cube,fxhash 1.0 (Tezos),TEZOS,cateatyellow,tz1UR9ZARj3KCodX61DTDNfEZDmb4jYt7QR8,2023-05-07T11:30:40+00:00,2023-05-07T12:30:40+00:00,13,5
27053,Pixel grid,fxhash 1.0 (Tezos),TEZOS,krach,tz1csxQGg98RsLRhS3kGozUa5JqXR1TBt26s,2023-05-07T14:30:34+00:00,2023-05-08T08:00:00+00:00,81,81
27055,DEF.X.22,fxhash 1.0 (Tezos),TEZOS,?BREAK ERROR,tz1i8PogKCqQLqx2t5URkSyk91bET7CPCSnW,2023-05-07T15:46:57+00:00,2023-05-07T16:46:57+00:00,10,10
27057,Unstable Space,fxhash 1.0 (Tezos),TEZOS,rangga_purnama_aji,tz1f5b3SKY2RnVKv7owkKTiNKrTKS6CaQ4vi,2023-05-07T19:29:08+00:00,2023-05-08T02:00:00+00:00,100,100
27058,CryptoCubes,fxhash 1.0 (Tezos),TEZOS,RosbelDev,tz1eBXeireygC1hYKKYWPi8cTTRAdyAy7EbE,2023-05-07T20:20:23+00:00,2023-05-07T21:20:23+00:00,20,20
27059,💾 HELLO TEST ∆ GEN_1,fxhash 1.0 (Tezos),TEZOS,mo75,tz1LbaXLcrVNRsSFKETie7Qn17TbUR9GZENY,2023-05-07T21:16:39+00:00,2023-05-07T22:16:39+00:00,20,3
27061,Morning 2019,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-08T00:45:35+00:00,2023-05-09T07:28:00+00:00,1,1
27063,Scape,fxhash 1.0 (Tezos),TEZOS,,KT1SSfzjJSpYUz3zbqFc4Mf9PwMa9a43ETfA,2023-05-08T02:59:36+00:00,2023-05-10T15:00:00+00:00,100,37
27064,Space Music,fxhash 1.0 (Tezos),TEZOS,Sahere.art,tz1hioxDBbHcHtzeab2t2yeJA8gfsLcDcffN,2023-05-08T06:49:01+00:00,2023-05-08T06:49:01+00:00,20,13
27065,Genesis,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-08T07:45:31+00:00,2023-05-10T07:28:00+00:00,1,1
27066,Knight of the Monkeys,fxhash 1.0 (Tezos),TEZOS,,KT1GJXccXqowYASMCF3Qp6SBQ5GaRL2TJ9eA,2023-05-08T08:05:16+00:00,2023-05-08T12:30:00+00:00,32,32
27069,Embrace Equality,fxhash 1.0 (Tezos),TEZOS,pb67art,tz28wccss1WfYtqbGUMuWQDw6Vhro6sdWSxj,2023-05-08T10:36:25+00:00,2023-05-09T15:00:00+00:00,24,24
27070,Tussocks,fxhash 1.0 (Tezos),TEZOS,cateatyellow,tz1UR9ZARj3KCodX61DTDNfEZDmb4jYt7QR8,2023-05-08T12:38:18+00:00,2023-05-08T13:38:18+00:00,16,3
27072,Rectmatic,fxhash 1.0 (Tezos),TEZOS,Dazeem Gagaloo,tz1aq8AZxM4M3jicJ5DqLSCLYjtyheE6Jd6K,2023-05-08T13:41:03+00:00,2023-05-15T17:45:00+00:00,128,17
27073,Volatile Condition of Men,fxhash 1.0 (Tezos),TEZOS,Estelle Flores,tz1VDrHAnLxLH8JrWAKkZhJjyaqqR3qsbhUQ,2023-05-08T15:47:04+00:00,2023-05-11T13:00:00+00:00,70,55
27074,hashGame,fxhash 1.0 (Tezos),TEZOS,uesYn,tz2HpguztWLky5QF5KYuHomVaYHeq2HZdmL4,2023-05-08T15:56:04+00:00,2023-05-08T16:56:04+00:00,64,64
27075,Marbling,fxhash 1.0 (Tezos),TEZOS,barcinski,tz1KjC4rroed1waxcjUm2bQzqDZQtJFcKzKm,2023-05-08T16:39:04+00:00,2023-05-08T16:39:04+00:00,5,4
27076,hardcore my dude,fxhash 1.0 (Tezos),TEZOS,8bit_titty,tz2QiUv1x7TR6UGTi3pHx8CukkQsTZrRdPcg,2023-05-08T16:41:49+00:00,2023-05-08T17:41:49+00:00,25,25
27077,WORLDWIDE_DATABASE_PROJECT,fxhash 1.0 (Tezos),TEZOS,database,tz1iJjyKnivSnyu3YiGQFDhZuegLsyvdt7ss,2023-05-08T17:52:51+00:00,2023-05-08T17:52:51+00:00,250,3
27078,Esketch,fxhash 1.0 (Tezos),TEZOS,Colreek,tz1dstRk4N96L36opyw5bfKtQ84YSJLAvrGC,2023-05-08T20:05:00+00:00,2023-05-08T23:15:00+00:00,7,7
27079,Sketch 41,fxhash 1.0 (Tezos),TEZOS,_ChrIsArt_,tz2CVTDNeipyzzPTBzLxFYmZuqf2iSByeenE,2023-05-08T20:34:45+00:00,2023-08-23T21:00:00+00:00,41,41
27080,Pensado a mano,fxhash 1.0 (Tezos),TEZOS,Alejandro,tz1Z3A438AD3qZFNvoJBD5LQUYbomErw716Q,2023-05-08T22:16:39+00:00,2023-05-08T22:16:39+00:00,999,14
27081,Pensado a mano,fxhash 1.0 (Tezos),TEZOS,Alejandro,tz1Z3A438AD3qZFNvoJBD5LQUYbomErw716Q,2023-05-09T00:21:30+00:00,2023-05-09T00:21:30+00:00,999,960
27082,Aphrodite,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-09T00:49:38+00:00,2023-05-09T01:49:38+00:00,8,3
27083,Circle Study,fxhash 1.0 (Tezos),TEZOS,NoWhere_Safe,tz1Qxc19rPrXMaRHMKCqndP9ASaDkqhc3R67,2023-05-09T01:19:31+00:00,2023-05-09T02:19:31+00:00,64,59
27084,blur,fxhash 1.0 (Tezos),TEZOS,unsleeping_ik,tz2H8AANLU25yBD8MxPocngHngKNVEXXRXGE,2023-05-09T01:28:31+00:00,2023-05-09T01:28:31+00:00,5,5
27085,Ilusion,fxhash 1.0 (Tezos),TEZOS,RosbelDev,tz1eBXeireygC1hYKKYWPi8cTTRAdyAy7EbE,2023-05-09T01:37:16+00:00,2023-05-09T03:00:00+00:00,20,14
27086,PEPE TEZOS CLUB,fxhash 1.0 (Tezos),TEZOS,smokemid,tz1LX6BakKY9VapJk67N7mnYLuZoBeTDF4Se,2023-05-09T07:31:32+00:00,2023-05-09T08:31:32+00:00,19,19
27087,Traces,fxhash 1.0 (Tezos),TEZOS,agrshch,tz2HSbgJdg2sXVKjxbL1e6cLfVTidMUgymnt,2023-05-09T08:46:03+00:00,2023-05-16T17:00:00+00:00,40,40
27089,Screaming Goddess,fxhash 1.0 (Tezos),TEZOS,We 04:04,tz1TU6XiTprnJo83RamoVaoYUkLuudBzRqF5,2023-05-09T12:20:14+00:00,2023-05-20T16:30:00+00:00,1,1
27090,Colorful Butterfly,fxhash 1.0 (Tezos),TEZOS,,KT1Ui2edKGPXpm41nHRYnwN4b7YzmZcGe7px,2023-05-09T14:07:22+00:00,2023-05-09T18:00:00+00:00,24,2
27093,Brush Head,fxhash 1.0 (Tezos),TEZOS,Jeff_Tezos,tz1PyCveTVuCwEWan7zEkWzHXdAtukunH3nK,2023-05-09T18:50:31+00:00,2023-05-09T19:50:31+00:00,100,100
27094,Urban Jungle,fxhash 1.0 (Tezos),TEZOS,gpitombo,tz2RTSZwShS8sMrZeiwBgcEV1pHmXdr24Ta8,2023-05-09T19:23:47+00:00,2023-05-10T14:00:00+00:00,175,175
27095,Constelaciones,fxhash 1.0 (Tezos),TEZOS,Buitrago,tz1iJnTQGTUisGUqonQTHoz48LNUQVZueTRT,2023-05-09T23:01:18+00:00,2023-05-10T00:01:18+00:00,50,50
27096,Dislocation,fxhash 1.0 (Tezos),TEZOS,RobScalera,tz1LRygXbFm4zLLF5Y3GmoreUnNdTM3soRUr,2023-05-09T23:19:56+00:00,2023-05-11T19:00:00+00:00,111,111
27097,Unknown Intelligence,fxhash 1.0 (Tezos),TEZOS,Akkrin,tz1LDHsCedPnQrmKqxpCTR7hxrQoRJqvSgzA,2023-05-10T00:34:27+00:00,2023-05-10T00:34:27+00:00,75,4
27098,Molecular seam,fxhash 1.0 (Tezos),TEZOS,unsleeping_ik,tz2H8AANLU25yBD8MxPocngHngKNVEXXRXGE,2023-05-10T01:02:05+00:00,2023-05-10T07:00:16+00:00,10,2
27099,Epic 2019,fxhash 1.0 (Tezos),TEZOS,ArtsofChet,tz1hghbrDGx33HendcHRAdKUDtdFoFP24uaE,2023-05-10T02:14:58+00:00,2023-05-11T07:28:00+00:00,1,1
27100,Look,fxhash 1.0 (Tezos),TEZOS,AITezoArt,tz1MM5YFX2m75KE3cmjRBNGFLkgZjF9H6KMP,2023-05-10T08:28:52+00:00,2023-05-10T09:28:52+00:00,8,3
27102,super dank,fxhash 1.0 (Tezos),TEZOS,8bit_titty,tz2QiUv1x7TR6UGTi3pHx8CukkQsTZrRdPcg,2023-05-10T12:09:47+00:00,2023-05-10T13:09:47+00:00,15,12
27103,Rekt Reverie,fxhash 1.0 (Tezos),TEZOS,BobeldijkArt,tz1gpxyYpKe3ChUVmxmTFhMS65JozBUXwr6S,2023-05-10T13:34:47+00:00,2023-07-05T18:00:00+00:00,150,55
27105,SEKKEIZU,fxhash 1.0 (Tezos),TEZOS,uesYn,tz2HpguztWLky5QF5KYuHomVaYHeq2HZdmL4,2023-05-10T14:21:33+00:00,2023-05-10T15:21:33+00:00,200,200
27106,Jim.Dine,fxhash 1.0 (Tezos),TEZOS,Ikiddo,tz1R8XKANRcphjgsvFQRioqpLJZt1MLgpf82,2023-05-10T14:53:04+00:00,2023-05-10T20:00:00+00:00,128,19
27107,Rainbow mountains,fxhash 1.0 (Tezos),TEZOS,Patricia Rocha,tz1bunFhjzX8xGTCzvnWTBte1Ti4zrCR9kUe,2023-05-10T18:04:59+00:00,2023-05-10T19:04:59+00:00,100,98
27108,Grass,fxhash 1.0 (Tezos),TEZOS,Jeff_Tezos,tz1PyCveTVuCwEWan7zEkWzHXdAtukunH3nK,2023-05-10T20:19:23+00:00,2023-05-10T21:19:23+00:00,50,50
27109,64-Cylinder Engine,fxhash 1.0 (Tezos),TEZOS,Ross Goodwin,tz2H3d3VxxB24xuHB2GzhDsQNne6yYFidkGS,2023-05-10T21:29:08+00:00,2023-05-11T17:00:00+00:00,64,33
