channel,rotator,hue360,sat100,light100,length
10,232.680,188.4375,69.53125,69.53125,118
10,232.680,188.4375,69.53125,69.53125,118
10,232.680,213.75,78.90625,78.90625,238
10,232.680,213.75,78.90625,78.90625,238
10,232.869,149.0625,79.6875,79.6875,118
10,232.869,194.0625,62.5,62.5,118
10,232.869,194.0625,62.5,62.5,118
1,233.058,112.5,95.3125,95.3125,238
10,233.058,112.5,83.59375,83.59375,118
10,233.058,180,92.96875,92.96875,118
10,233.058,199.6875,92.96875,92.96875,238
10,233.248,213.75,56.25,56.25,118
1,233.437,146.25,91.40625,91.40625,238
10,233.437,146.25,79.6875,79.6875,118
10,233.437,180,69.53125,69.53125,118
10,233.437,199.6875,72.65625,72.65625,238
10,233.626,194.0625,76.5625,76.5625,118
10,233.626,219.375,56.25,56.25,118
1,233.815,120.9375,95.3125,95.3125,238
10,233.815,120.9375,83.59375,83.59375,118
10,233.815,188.4375,69.53125,69.53125,238
10,234.004,194.0625,69.53125,69.53125,118
1,234.194,154.6875,95.3125,95.3125,238
10,234.194,154.6875,83.59375,83.59375,118
10,234.194,199.6875,76.5625,76.5625,118
10,234.194,222.1875,69.53125,69.53125,238
10,234.383,202.5,72.65625,72.65625,118
1,234.572,140.625,95.3125,95.3125,238
10,234.572,140.625,83.59375,83.59375,118
10,234.572,185.625,69.53125,69.53125,118
10,234.572,208.125,83.59375,83.59375,238
10,234.761,202.5,76.5625,76.5625,118
1,234.950,174.375,95.3125,95.3125,238
10,234.950,174.375,83.59375,83.59375,118
10,234.950,182.8125,59.375,59.375,118
10,234.950,199.6875,69.53125,69.53125,118
10,234.950,222.1875,72.65625,72.65625,238
10,235.139,194.0625,62.5,62.5,118
1,235.329,126.5625,99.21875,99.21875,238
10,235.329,126.5625,83.59375,83.59375,118
10,235.329,180,62.5,62.5,118
10,235.329,188.4375,69.53125,69.53125,238
10,235.518,185.625,56.25,56.25,118
1,235.707,160.3125,93.75,93.75,238
10,235.707,160.3125,72.65625,72.65625,118
10,235.707,188.4375,62.5,62.5,238
10,235.896,194.0625,66.40625,66.40625,118
1,236.085,132.1875,90.625,90.625,238
10,236.085,132.1875,69.53125,69.53125,118
10,236.085,185.625,69.53125,69.53125,118
10,236.085,199.6875,53.125,53.125,238
10,236.274,202.5,62.5,62.5,118
1,236.464,165.9375,93.75,93.75,238
10,236.464,165.9375,72.65625,72.65625,118
10,236.464,182.8125,59.375,59.375,118
10,236.464,199.6875,72.65625,72.65625,238
10,236.653,194.0625,62.5,62.5,118
1,236.842,118.125,97.65625,97.65625,238
10,236.842,118.125,76.5625,76.5625,118
10,236.842,182.8125,59.375,59.375,118
10,236.842,199.6875,66.40625,66.40625,238
10,237.031,202.5,69.53125,69.53125,118
1,237.220,151.875,99.21875,99.21875,238
10,237.220,151.875,83.59375,83.59375,118
10,237.220,180,69.53125,69.53125,118
10,237.220,208.125,69.53125,69.53125,238
10,237.409,202.5,69.53125,69.53125,118
1,237.599,120.9375,93.75,93.75,238
10,237.599,120.9375,72.65625,72.65625,118
10,237.599,185.625,59.375,59.375,118
10,237.599,199.6875,76.5625,76.5625,238
10,237.788,194.0625,72.65625,72.65625,118
1,237.977,154.6875,99.21875,99.21875,238
10,237.977,154.6875,79.6875,79.6875,104
10,237.977,182.8125,66.40625,66.40625,118
10,237.977,188.4375,69.53125,69.53125,118
10,237.977,213.75,78.90625,78.90625,238
10,238.166,194.0625,62.5,62.5,118
1,238.346,151.875,89.0625,89.0625,364
10,238.346,137.8125,72.65625,72.65625,118
10,238.346,151.875,89.0625,89.0625,124
1,238.355,118.125,98.4375,98.4375,478
10,238.355,104.0625,72.65625,72.65625,118
10,238.355,118.125,89.0625,89.0625,118
10,238.355,171.5625,60.15625,60.15625,118
10,238.355,182.8125,67.1875,67.1875,238
10,238.355,202.5,60.15625,60.15625,358
10,238.544,216.5625,60.15625,60.15625,238
10,238.734,180,60.15625,60.15625,238
1,238.745,247.5,47.65625,47.65625,358
10,238.745,247.5,47.65625,47.65625,351
1,238.923,219.375,69.53125,69.53125,358
10,238.923,219.375,69.53125,69.53125,238
10,239.112,168.75,57.03125,57.03125,125
10,239.112,177.1875,50,50,238
1,239.123,250.3125,63.28125,63.28125,831
10,239.123,250.3125,63.28125,63.28125,351
1,239.301,247.5,60.15625,60.15625,798
10,239.301,247.5,60.15625,60.15625,238
10,239.490,168.75,60.15625,60.15625,118
10,239.490,180,70.3125,70.3125,238
10,239.490,199.6875,63.28125,63.28125,358
10,239.679,196.875,78.90625,78.90625,238
10,239.869,98.4375,88.28125,88.28125,118
10,239.869,132.1875,83.59375,83.59375,118
10,239.869,165.9375,66.40625,66.40625,118
10,239.869,174.375,76.5625,76.5625,238
10,239.869,191.25,76.5625,76.5625,238
10,240.058,135,83.59375,83.59375,238
10,240.058,194.0625,76.5625,76.5625,238
1,240.247,241.875,88.28125,88.28125,229
10,240.247,199.6875,69.53125,69.53125,198
10,240.247,241.875,88.28125,88.28125,229
1,240.436,202.5,76.5625,76.5625,118
10,240.436,146.25,88.28125,88.28125,118
10,240.436,202.5,76.5625,76.5625,118
1,240.616,98.4375,98.4375,98.4375,244
10,240.616,98.4375,93.75,93.75,124
1,240.625,132.1875,98.4375,98.4375,358
10,240.625,132.1875,96.875,96.875,118
10,240.625,165.9375,63.28125,63.28125,118
10,240.625,180,70.3125,70.3125,238
10,240.625,199.6875,67.1875,67.1875,238
1,240.814,202.5,70.3125,70.3125,358
10,240.814,109.6875,79.6875,79.6875,118
10,240.814,143.4375,76.5625,76.5625,238
10,240.814,202.5,70.3125,70.3125,238
1,241.004,199.6875,70.3125,70.3125,358
10,241.004,115.3125,79.6875,79.6875,118
10,241.004,149.0625,79.6875,79.6875,238
10,241.004,199.6875,70.3125,70.3125,238
1,241.193,194.0625,57.03125,57.03125,478
10,241.193,118.125,62.5,62.5,118
10,241.193,151.875,72.65625,72.65625,238
10,241.193,194.0625,57.03125,57.03125,238
1,241.382,222.1875,92.96875,92.96875,605
10,241.382,165.9375,66.40625,66.40625,118
10,241.382,171.5625,69.53125,69.53125,118
10,241.382,188.4375,72.65625,72.65625,238
10,241.382,222.1875,92.96875,92.96875,238
10,241.571,154.6875,88.28125,88.28125,238
10,241.571,191.25,66.40625,66.40625,238
1,241.760,253.125,76.5625,76.5625,598
10,241.760,168.75,72.65625,72.65625,118
10,241.760,177.1875,72.65625,72.65625,118
10,241.760,194.0625,56.25,56.25,238
10,241.760,253.125,76.5625,76.5625,238
10,241.950,160.3125,72.65625,72.65625,238
10,241.950,202.5,76.5625,76.5625,238
10,242.139,174.375,59.375,59.375,118
10,242.139,185.625,66.40625,66.40625,125
10,242.139,208.125,72.65625,72.65625,238
1,242.150,219.375,88.28125,88.28125,598
10,242.150,219.375,88.28125,88.28125,231
10,242.328,151.875,88.28125,88.28125,238
10,242.328,202.5,79.6875,79.6875,238
1,242.517,250.3125,83.59375,83.59375,605
10,242.517,171.5625,66.40625,66.40625,118
10,242.517,180,83.59375,83.59375,118
10,242.517,196.875,69.53125,69.53125,238
10,242.517,250.3125,83.59375,83.59375,238
10,242.706,154.6875,83.59375,83.59375,238
10,242.706,194.0625,83.59375,83.59375,238
10,242.895,168.75,72.65625,72.65625,118
10,242.895,180,79.6875,79.6875,125
10,242.895,191.25,72.65625,72.65625,238
1,242.906,216.5625,72.65625,72.65625,445
10,242.906,216.5625,72.65625,72.65625,231
10,243.085,146.25,83.59375,83.59375,238
10,243.085,194.0625,76.5625,76.5625,238
10,243.274,174.375,69.53125,69.53125,125
10,243.274,182.8125,72.65625,72.65625,125
1,243.285,213.75,72.65625,72.65625,231
10,243.285,196.875,69.53125,69.53125,205
10,243.285,213.75,72.65625,72.65625,225
10,243.463,149.0625,72.65625,72.65625,118
10,243.463,199.6875,62.5,62.5,118
1,243.652,112.5,89.0625,89.0625,318
1,243.652,146.25,79.6875,79.6875,478
10,243.652,112.5,99.21875,99.21875,118
10,243.652,112.5,89.0625,89.0625,118
10,243.652,146.25,88.28125,88.28125,118
10,243.652,146.25,79.6875,79.6875,118
10,243.652,180,92.96875,92.96875,238
10,243.652,199.6875,92.96875,92.96875,318
10,243.841,213.75,56.25,56.25,238
1,243.904,199.6875,72.65625,72.65625,318
10,243.904,199.6875,72.65625,72.65625,198
10,244.030,180,69.53125,69.53125,118
10,244.030,199.6875,72.65625,72.65625,238
10,244.030,247.5,46.09375,46.09375,238
1,244.157,213.75,69.53125,69.53125,158
10,244.157,213.75,69.53125,69.53125,158
10,244.220,194.0625,76.5625,76.5625,118
10,244.220,219.375,56.25,56.25,118
1,244.409,140.625,97.65625,97.65625,318
1,244.409,165.9375,83.59375,83.59375,478
10,244.409,140.625,97.65625,97.65625,118
10,244.409,165.9375,83.59375,83.59375,118
10,244.409,188.4375,69.53125,69.53125,238
10,244.409,247.5,50,50,238
10,244.598,194.0625,69.53125,69.53125,198
10,244.598,241.875,66.40625,66.40625,238
1,244.661,208.125,88.28125,88.28125,318
10,244.661,208.125,88.28125,88.28125,198
10,244.787,199.6875,76.5625,76.5625,238
10,244.787,222.1875,69.53125,69.53125,238
1,244.913,227.8125,76.5625,76.5625,158
10,244.913,227.8125,76.5625,76.5625,158
10,244.976,202.5,72.65625,72.65625,118
10,244.976,227.8125,56.25,56.25,118
1,245.165,154.6875,92.96875,92.96875,478
1,245.165,188.4375,83.59375,83.59375,478
10,245.165,120.9375,83.59375,83.59375,118
10,245.165,154.6875,83.59375,83.59375,118
10,245.165,154.6875,92.96875,92.96875,118
10,245.165,185.625,69.53125,69.53125,118
10,245.165,188.4375,83.59375,83.59375,238
10,245.165,208.125,83.59375,83.59375,238
10,245.355,149.0625,83.59375,83.59375,238
10,245.355,202.5,76.5625,76.5625,238
1,245.418,233.4375,83.59375,83.59375,318
10,245.418,233.4375,83.59375,83.59375,198
10,245.544,182.8125,59.375,59.375,238
10,245.544,199.6875,69.53125,69.53125,238
10,245.544,222.1875,72.65625,72.65625,238
1,245.679,247.5,79.6875,79.6875,154
10,245.679,247.5,79.6875,79.6875,152
10,245.733,146.25,76.5625,76.5625,118
10,245.733,194.0625,62.5,62.5,120
1,245.922,185.625,79.6875,79.6875,318
10,245.922,180,62.5,62.5,118
10,245.922,185.625,79.6875,79.6875,118
10,245.922,188.4375,69.53125,69.53125,118
10,245.922,233.4375,69.53125,69.53125,238
1,245.933,151.875,92.96875,92.96875,471
10,245.933,151.875,92.96875,92.96875,231
10,246.111,106.875,88.28125,88.28125,118
10,246.111,140.625,83.59375,83.59375,198
10,246.111,185.625,56.25,56.25,238
1,246.174,227.8125,76.5625,76.5625,318
10,246.174,227.8125,76.5625,76.5625,198
10,246.300,112.5,83.59375,83.59375,118
10,246.300,146.25,79.6875,79.6875,238
10,246.300,188.4375,62.5,62.5,238
1,246.427,241.875,83.59375,83.59375,165
10,246.427,241.875,83.59375,83.59375,158
10,246.490,115.3125,92.96875,92.96875,118
10,246.490,149.0625,76.5625,76.5625,118
10,246.490,194.0625,66.40625,66.40625,125
1,246.679,154.6875,92.96875,92.96875,318
1,246.679,188.4375,76.5625,76.5625,478
10,246.679,154.6875,92.96875,92.96875,118
10,246.679,185.625,69.53125,69.53125,118
10,246.679,188.4375,76.5625,76.5625,118
10,246.679,199.6875,53.125,53.125,238
10,246.679,219.375,69.53125,69.53125,238
10,246.868,151.875,88.28125,88.28125,198
10,246.868,202.5,62.5,62.5,238
1,246.931,247.5,72.65625,72.65625,318
10,246.931,247.5,72.65625,72.65625,198
10,247.057,182.8125,59.375,59.375,118
10,247.057,199.6875,72.65625,72.65625,238
10,247.057,250.3125,69.53125,69.53125,238
1,247.183,267.1875,56.25,56.25,158
10,247.183,267.1875,56.25,56.25,158
10,247.246,149.0625,66.40625,66.40625,118
10,247.246,194.0625,62.5,62.5,118
1,247.435,199.6875,76.5625,76.5625,318
10,247.435,182.8125,59.375,59.375,118
10,247.435,199.6875,66.40625,66.40625,118
10,247.435,199.6875,76.5625,76.5625,118
10,247.435,216.5625,83.59375,83.59375,238
1,247.447,165.9375,85.9375,85.9375,471
10,247.447,165.9375,85.9375,85.9375,231
10,247.625,149.0625,76.5625,76.5625,198
10,247.625,202.5,69.53125,69.53125,238
1,247.688,241.875,72.65625,72.65625,318
10,247.688,241.875,72.65625,72.65625,198
10,247.814,180,69.53125,69.53125,118
10,247.814,208.125,69.53125,69.53125,238
10,247.814,247.5,72.65625,72.65625,238
1,247.940,261.5625,72.65625,72.65625,165
10,247.940,261.5625,72.65625,72.65625,158
10,248.003,146.25,83.59375,83.59375,118
10,248.003,202.5,69.53125,69.53125,125
1,248.192,188.4375,89.0625,89.0625,318
10,248.192,185.625,59.375,59.375,118
10,248.192,188.4375,89.0625,89.0625,118
10,248.192,199.6875,76.5625,76.5625,118
10,248.192,219.375,79.6875,79.6875,238
1,248.203,222.1875,79.6875,79.6875,471
10,248.203,222.1875,79.6875,79.6875,231
10,248.381,151.875,76.5625,76.5625,198
10,248.381,194.0625,72.65625,72.65625,224
1,248.444,227.8125,69.53125,69.53125,318
10,248.444,227.8125,69.53125,69.53125,198
10,248.570,182.8125,66.40625,66.40625,118
10,248.570,188.4375,69.53125,69.53125,238
10,248.570,213.75,78.90625,78.90625,238
1,248.697,241.875,72.65625,72.65625,160
10,248.697,241.875,72.65625,72.65625,158
10,248.760,149.0625,79.6875,79.6875,118
10,248.760,194.0625,62.5,62.5,120
1,248.949,185.625,77.34375,77.34375,358
10,248.949,112.5,99.21875,99.21875,118
10,248.949,118.125,67.96875,67.96875,118
10,248.949,146.25,88.28125,88.28125,118
10,248.949,151.875,83.59375,83.59375,118
10,248.949,180,92.96875,92.96875,118
10,248.949,180,92.96875,92.96875,118
10,248.949,199.6875,92.96875,92.96875,238
10,248.949,199.6875,92.96875,92.96875,238
1,248.960,219.375,95.3125,95.3125,591
10,249.138,213.75,56.25,56.25,238
10,249.138,213.75,56.25,56.25,238
1,249.327,247.5,46.09375,46.09375,478
10,249.327,180,69.53125,69.53125,118
10,249.327,180,69.53125,69.53125,118
10,249.327,199.6875,72.65625,72.65625,118
10,249.327,199.6875,72.65625,72.65625,238
10,249.327,247.5,46.09375,46.09375,238
10,249.516,194.0625,76.5625,76.5625,118
10,249.516,194.0625,76.5625,76.5625,118
10,249.516,219.375,56.25,56.25,238
10,249.516,219.375,56.25,56.25,238
1,249.706,247.5,50,50,598
10,249.706,188.4375,69.53125,69.53125,118
10,249.706,188.4375,69.53125,69.53125,238
10,249.706,247.5,50,50,238
1,249.895,241.875,66.40625,66.40625,718
10,249.895,194.0625,69.53125,69.53125,118
10,249.895,194.0625,69.53125,69.53125,238
10,249.895,241.875,66.40625,66.40625,238
10,250.084,199.6875,76.5625,76.5625,118
10,250.084,199.6875,76.5625,76.5625,118
10,250.084,222.1875,69.53125,69.53125,238
10,250.084,222.1875,69.53125,69.53125,238
10,250.273,202.5,72.65625,72.65625,118
10,250.273,202.5,72.65625,72.65625,238
10,250.273,227.8125,56.25,56.25,238
1,250.462,208.125,83.59375,83.59375,475
10,250.462,120.9375,83.59375,83.59375,118
10,250.462,154.6875,83.59375,83.59375,118
10,250.462,185.625,69.53125,69.53125,118
10,250.462,185.625,69.53125,69.53125,118
10,250.462,208.125,83.59375,83.59375,238
10,250.462,208.125,83.59375,83.59375,238
10,250.651,149.0625,83.59375,83.59375,118
10,250.651,202.5,76.5625,76.5625,238
10,250.651,202.5,76.5625,76.5625,238
1,250.841,222.1875,72.65625,72.65625,235
10,250.841,182.8125,59.375,59.375,118
10,250.841,182.8125,59.375,59.375,118
10,250.841,199.6875,69.53125,69.53125,118
10,250.841,199.6875,69.53125,69.53125,118
10,250.841,222.1875,72.65625,72.65625,238
10,250.841,222.1875,72.65625,72.65625,238
10,251.030,146.25,76.5625,76.5625,118
10,251.030,194.0625,62.5,62.5,120
10,251.030,194.0625,62.5,62.5,120
1,251.219,165.9375,79.6875,79.6875,238
1,251.219,199.6875,76.5625,76.5625,358
10,251.219,132.1875,79.6875,79.6875,118
10,251.219,180,62.5,62.5,118
10,251.219,180,62.5,62.5,118
10,251.219,188.4375,69.53125,69.53125,118
10,251.219,188.4375,69.53125,69.53125,118
10,251.219,233.4375,69.53125,69.53125,238
10,251.230,98.4375,83.59375,83.59375,231
1,251.408,185.625,56.25,56.25,358
10,251.408,106.875,88.28125,88.28125,118
10,251.408,140.625,83.59375,83.59375,118
10,251.408,185.625,56.25,56.25,238
10,251.408,185.625,56.25,56.25,238
1,251.597,188.4375,62.5,62.5,358
10,251.597,112.5,83.59375,83.59375,118
10,251.597,146.25,79.6875,79.6875,118
10,251.597,188.4375,62.5,62.5,238
10,251.597,188.4375,62.5,62.5,238
1,251.786,194.0625,66.40625,66.40625,478
10,251.786,115.3125,92.96875,92.96875,118
10,251.786,149.0625,76.5625,76.5625,118
10,251.786,194.0625,66.40625,66.40625,238
10,251.786,194.0625,66.40625,66.40625,238
1,251.976,219.375,69.53125,69.53125,598
10,251.976,185.625,69.53125,69.53125,118
10,251.976,185.625,69.53125,69.53125,118
10,251.976,199.6875,53.125,53.125,118
10,251.976,199.6875,53.125,53.125,238
10,251.976,219.375,69.53125,69.53125,238
10,252.165,151.875,88.28125,88.28125,118
10,252.165,202.5,62.5,62.5,238
10,252.165,202.5,62.5,62.5,238
1,252.354,250.3125,69.53125,69.53125,598
10,252.354,182.8125,59.375,59.375,118
10,252.354,182.8125,59.375,59.375,118
10,252.354,199.6875,72.65625,72.65625,118
10,252.354,199.6875,72.65625,72.65625,238
10,252.354,250.3125,69.53125,69.53125,238
10,252.543,149.0625,66.40625,66.40625,118
10,252.543,194.0625,62.5,62.5,238
10,252.543,194.0625,62.5,62.5,238
1,252.732,216.5625,83.59375,83.59375,598
10,252.732,182.8125,59.375,59.375,118
10,252.732,182.8125,59.375,59.375,118
10,252.732,199.6875,66.40625,66.40625,118
10,252.732,199.6875,66.40625,66.40625,238
10,252.732,216.5625,83.59375,83.59375,238
10,252.921,149.0625,76.5625,76.5625,118
10,252.921,202.5,69.53125,69.53125,238
10,252.921,202.5,69.53125,69.53125,238
1,253.111,247.5,72.65625,72.65625,584
10,253.111,180,69.53125,69.53125,118
10,253.111,180,69.53125,69.53125,118
10,253.111,208.125,69.53125,69.53125,118
10,253.111,208.125,69.53125,69.53125,238
10,253.111,247.5,72.65625,72.65625,238
10,253.300,146.25,83.59375,83.59375,118
10,253.300,202.5,69.53125,69.53125,238
10,253.300,202.5,69.53125,69.53125,238
1,253.489,219.375,79.6875,79.6875,478
10,253.489,185.625,59.375,59.375,118
10,253.489,185.625,59.375,59.375,118
10,253.489,199.6875,76.5625,76.5625,118
10,253.489,199.6875,76.5625,76.5625,238
10,253.489,219.375,79.6875,79.6875,238
10,253.678,151.875,76.5625,76.5625,118
10,253.678,194.0625,72.65625,72.65625,224
10,253.678,194.0625,72.65625,72.65625,224
1,253.867,213.75,78.90625,78.90625,238
10,253.867,182.8125,66.40625,66.40625,118
10,253.867,182.8125,66.40625,66.40625,118
10,253.867,188.4375,69.53125,69.53125,118
10,253.867,188.4375,69.53125,69.53125,118
10,253.867,213.75,78.90625,78.90625,238
10,253.867,213.75,78.90625,78.90625,238
10,254.056,149.0625,79.6875,79.6875,118
10,254.056,194.0625,62.5,62.5,118
10,254.056,194.0625,62.5,62.5,120
1,254.246,112.5,83.59375,83.59375,358
1,254.246,146.25,83.59375,83.59375,478
10,254.246,112.5,99.21875,99.21875,118
10,254.246,112.5,99.21875,99.21875,118
10,254.246,146.25,92.96875,92.96875,118
10,254.246,146.25,88.28125,88.28125,118
10,254.246,180,92.96875,92.96875,238
10,254.246,199.6875,92.96875,92.96875,358
10,254.435,213.75,56.25,56.25,238
1,254.624,247.5,46.09375,46.09375,238
10,254.624,180,69.53125,69.53125,118
10,254.624,199.6875,72.65625,72.65625,238
10,254.624,247.5,46.09375,46.09375,238
1,254.813,219.375,56.25,56.25,118
10,254.813,194.0625,76.5625,76.5625,118
10,254.813,219.375,56.25,56.25,118
1,255.002,120.9375,83.59375,83.59375,118
1,255.002,154.6875,92.96875,92.96875,238
1,255.002,247.5,50,50,358
10,255.002,120.9375,99.21875,99.21875,118
10,255.002,154.6875,88.28125,88.28125,118
10,255.002,188.4375,69.53125,69.53125,238
10,255.002,247.5,50,50,238
1,255.191,241.875,66.40625,66.40625,358
10,255.191,194.0625,69.53125,69.53125,238
10,255.191,241.875,66.40625,66.40625,238
1,255.381,222.1875,69.53125,69.53125,238
10,255.381,199.6875,76.5625,76.5625,238
10,255.381,222.1875,69.53125,69.53125,238
1,255.570,227.8125,56.25,56.25,118
10,255.570,202.5,72.65625,72.65625,118
10,255.570,227.8125,56.25,56.25,118
1,255.759,140.625,79.6875,79.6875,358
1,255.759,174.375,92.96875,92.96875,478
10,255.759,120.9375,83.59375,83.59375,118
10,255.759,140.625,92.96875,92.96875,118
10,255.759,154.6875,83.59375,83.59375,118
10,255.759,174.375,99.21875,99.21875,118
10,255.759,185.625,69.53125,69.53125,238
10,255.759,208.125,83.59375,83.59375,238
10,255.948,149.0625,83.59375,83.59375,238
10,255.948,202.5,76.5625,76.5625,238
1,256.137,222.1875,72.65625,72.65625,238
10,256.137,182.8125,59.375,59.375,118
10,256.137,199.6875,69.53125,69.53125,238
10,256.137,222.1875,72.65625,72.65625,238
10,256.326,146.25,76.5625,76.5625,118
10,256.326,194.0625,62.5,62.5,118
1,256.516,132.1875,83.59375,83.59375,118
1,256.516,165.9375,99.21875,99.21875,478
1,256.516,233.4375,69.53125,69.53125,478
10,256.516,132.1875,88.28125,88.28125,118
10,256.516,165.9375,92.96875,92.96875,118
10,256.516,180,62.5,62.5,118
10,256.516,188.4375,69.53125,69.53125,238
10,256.516,233.4375,69.53125,69.53125,238
10,256.705,106.875,88.28125,88.28125,118
10,256.705,140.625,83.59375,83.59375,238
10,256.705,185.625,56.25,56.25,238
10,256.894,112.5,83.59375,83.59375,118
10,256.894,146.25,79.6875,79.6875,238
10,256.894,188.4375,62.5,62.5,238
10,257.083,115.3125,92.96875,92.96875,118
10,257.083,149.0625,76.5625,76.5625,118
10,257.083,194.0625,66.40625,66.40625,118
1,257.272,126.5625,79.6875,79.6875,118
1,257.272,160.3125,79.6875,79.6875,358
1,257.272,219.375,69.53125,69.53125,478
10,257.272,126.5625,92.96875,92.96875,118
10,257.272,160.3125,92.96875,92.96875,118
10,257.272,185.625,69.53125,69.53125,118
10,257.272,199.6875,53.125,53.125,238
10,257.272,219.375,69.53125,69.53125,238
10,257.462,151.875,88.28125,88.28125,238
10,257.462,202.5,62.5,62.5,238
1,257.651,250.3125,69.53125,69.53125,238
10,257.651,182.8125,59.375,59.375,118
10,257.651,199.6875,72.65625,72.65625,238
10,257.651,250.3125,69.53125,69.53125,238
10,257.840,149.0625,66.40625,66.40625,118
10,257.840,194.0625,62.5,62.5,118
