"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"#F09415FF","#C1B56BFF","#4BAF73FF","#5AA6C0FF","#D17DF9FF","#FA7E5CFF","#F09415FF","#C1B56BFF","#4BAF73FF","#5AA6C0FF","#D17DF9FF","#FA7E5CFF"
"#AC3EC1FF","#477BD1FF","#46B298FF","#90BA4CFF","#DD9D31FF","#E25247FF","#AC3EC1FF","#477BD1FF","#46B298FF","#90BA4CFF","#DD9D31FF","#E25247FF"
"#8C8D86FF","#E6C069FF","#897B61FF","#8DAB8EFF","#77A2BBFF","#E28394FF","#8C8D86FF","#E6C069FF","#897B61FF","#8DAB8EFF","#77A2BBFF","#E28394FF"
"#41AEBDFF","#97E9D5FF","#A2CF49FF","#608F3DFF","#F4DE3AFF","#FCB11CFF","#41AEBDFF","#97E9D5FF","#A2CF49FF","#608F3DFF","#F4DE3AFF","#FCB11CFF"
"#2FA3EEFF","#4BCAADFF","#86C157FF","#D99C3FFF","#CE6633FF","#A35DD1FF","#2FA3EEFF","#4BCAADFF","#86C157FF","#D99C3FFF","#CE6633FF","#A35DD1FF"
"#90C226FF","#54A021FF","#E6B91EFF","#E76618FF","#C42F1AFF","#918655FF","#90C226FF","#54A021FF","#E6B91EFF","#E76618FF","#C42F1AFF","#918655FF"
"#606372FF","#79A8A4FF","#B2AD8FFF","#AD8082FF","#DEC18CFF","#92A185FF","#606372FF","#79A8A4FF","#B2AD8FFF","#AD8082FF","#DEC18CFF","#92A185FF"
"#B71E42FF","#DE478EFF","#BC72F0FF","#795FAFFF","#586EA6FF","#6892A0FF","#B71E42FF","#DE478EFF","#BC72F0FF","#795FAFFF","#586EA6FF","#6892A0FF"
"#439EB7FF","#E28B55FF","#DCB64DFF","#4CA198FF","#835B82FF","#645135FF","#439EB7FF","#E28B55FF","#DCB64DFF","#4CA198FF","#835B82FF","#645135FF"
"#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF","#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF"
"#B31166FF","#E33D6FFF","#E45F3CFF","#E9943AFF","#9B6BF2FF","#D53DD0FF","#B31166FF","#E33D6FFF","#E45F3CFF","#E9943AFF","#9B6BF2FF","#D53DD0FF"
"#B01513FF","#EA6312FF","#E6B729FF","#6AAC90FF","#54849AFF","#9E5E9BFF","#B01513FF","#EA6312FF","#E6B729FF","#6AAC90FF","#54849AFF","#9E5E9BFF"
"#A1D68BFF","#5EC795FF","#4DADCFFF","#CDB756FF","#E29C36FF","#8EC0C1FF","#A1D68BFF","#5EC795FF","#4DADCFFF","#CDB756FF","#E29C36FF","#8EC0C1FF"
"#B80E0FFF","#A6987DFF","#7F9A71FF","#64969FFF","#9B75B2FF","#80737AFF","#B80E0FFF","#A6987DFF","#7F9A71FF","#64969FFF","#9B75B2FF","#80737AFF"
"#6F6F6FFF","#BFBFA5FF","#DCD084FF","#E7BF5FFF","#E9A039FF","#CF7133FF","#6F6F6FFF","#BFBFA5FF","#DCD084FF","#E7BF5FFF","#E9A039FF","#CF7133FF"
"#4472C4FF","#ED7D31FF","#A5A5A5FF","#FFC000FF","#5B9BD5FF","#70AD47FF","#4472C4FF","#ED7D31FF","#A5A5A5FF","#FFC000FF","#5B9BD5FF","#70AD47FF"
"#83992AFF","#3C9770FF","#44709DFF","#A23C33FF","#D97828FF","#DEB340FF","#83992AFF","#3C9770FF","#44709DFF","#A23C33FF","#D97828FF","#DEB340FF"
"#30ACECFF","#80C34FFF","#E29D3EFF","#D64A3BFF","#D64787FF","#A666E1FF","#30ACECFF","#80C34FFF","#E29D3EFF","#D64A3BFF","#D64787FF","#A666E1FF"
"#F6A21DFF","#9BAFB5FF","#C96731FF","#9CA383FF","#87795DFF","#A0988CFF","#F6A21DFF","#9BAFB5FF","#C96731FF","#9CA383FF","#87795DFF","#A0988CFF"
"#E48312FF","#BD582CFF","#865640FF","#9B8357FF","#C2BC80FF","#94A088FF","#E48312FF","#BD582CFF","#865640FF","#9B8357FF","#C2BC80FF","#94A088FF"
"#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF","#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF"
"#052F61FF","#A50E82FF","#14967CFF","#6A9E1FFF","#E87D37FF","#C62324FF","#052F61FF","#A50E82FF","#14967CFF","#6A9E1FFF","#E87D37FF","#C62324FF"
"#DF2E28FF","#FE801AFF","#E9BF35FF","#81BB42FF","#32C7A9FF","#4A9BDCFF","#DF2E28FF","#FE801AFF","#E9BF35FF","#81BB42FF","#32C7A9FF","#4A9BDCFF"
"#6F6F74FF","#92A9B9FF","#A7B789FF","#B9A489FF","#8D6374FF","#9B7362FF","#6F6F74FF","#92A9B9FF","#A7B789FF","#B9A489FF","#8D6374FF","#9B7362FF"
"#A53010FF","#DE7E18FF","#9F8351FF","#728653FF","#92AA4CFF","#6AAC91FF","#A53010FF","#DE7E18FF","#9F8351FF","#728653FF","#92AA4CFF","#6AAC91FF"
"#D34817FF","#9B2D1FFF","#A28E6AFF","#956251FF","#918485FF","#855D5DFF","#D34817FF","#9B2D1FFF","#A28E6AFF","#956251FF","#918485FF","#855D5DFF"
"#F07F09FF","#9F2936FF","#1B587CFF","#4E8542FF","#604878FF","#C19859FF","#F07F09FF","#9F2936FF","#1B587CFF","#4E8542FF","#604878FF","#C19859FF"
"#3494BAFF","#58B6C0FF","#75BDA7FF","#7A8C8EFF","#84ACB6FF","#2683C6FF","#3494BAFF","#58B6C0FF","#75BDA7FF","#7A8C8EFF","#84ACB6FF","#2683C6FF"
"#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF","#1CADE4FF","#2683C6FF","#27CED7FF","#42BA97FF","#3E8853FF","#62A39FFF"
"#4A66ACFF","#629DD1FF","#297FD5FF","#7F8FA9FF","#5AA2AEFF","#9D90A0FF","#4A66ACFF","#629DD1FF","#297FD5FF","#7F8FA9FF","#5AA2AEFF","#9D90A0FF"
"#0F6FC6FF","#009DD9FF","#0BD0D9FF","#10CF9BFF","#7CCA62FF","#A5C249FF","#0F6FC6FF","#009DD9FF","#0BD0D9FF","#10CF9BFF","#7CCA62FF","#A5C249FF"
"#DDDDDDFF","#B2B2B2FF","#969696FF","#808080FF","#5F5F5FFF","#4D4D4DFF","#DDDDDDFF","#B2B2B2FF","#969696FF","#808080FF","#5F5F5FFF","#4D4D4DFF"
"#99CB38FF","#63A537FF","#37A76FFF","#44C1A3FF","#4EB3CFFF","#51C3F9FF","#99CB38FF","#63A537FF","#37A76FFF","#44C1A3FF","#4EB3CFFF","#51C3F9FF"
"#549E39FF","#8AB833FF","#C0CF3AFF","#029676FF","#4AB5C4FF","#0989B1FF","#549E39FF","#8AB833FF","#C0CF3AFF","#029676FF","#4AB5C4FF","#0989B1FF"
"#418AB3FF","#A6B727FF","#F69200FF","#838383FF","#FEC306FF","#DF5327FF","#418AB3FF","#A6B727FF","#F69200FF","#838383FF","#FEC306FF","#DF5327FF"
"#94B6D2FF","#DD8047FF","#A5AB81FF","#D8B25CFF","#7BA79DFF","#968C8CFF","#94B6D2FF","#DD8047FF","#A5AB81FF","#D8B25CFF","#7BA79DFF","#968C8CFF"
"#4F81BDFF","#C0504DFF","#9BBB59FF","#8064A2FF","#4BACC6FF","#F79646FF","#4F81BDFF","#C0504DFF","#9BBB59FF","#8064A2FF","#4BACC6FF","#F79646FF"
"#D34817FF","#9B2D1FFF","#A28E6AFF","#956251FF","#918485FF","#855D5DFF","#D34817FF","#9B2D1FFF","#A28E6AFF","#956251FF","#918485FF","#855D5DFF"
"#E48312FF","#BD582CFF","#865640FF","#9B8357FF","#C2BC80FF","#94A088FF","#E48312FF","#BD582CFF","#865640FF","#9B8357FF","#C2BC80FF","#94A088FF"
"#A5B592FF","#F3A447FF","#E7BC29FF","#D092A7FF","#9C85C0FF","#809EC2FF","#A5B592FF","#F3A447FF","#E7BC29FF","#D092A7FF","#9C85C0FF","#809EC2FF"
"#E84C22FF","#FFBD47FF","#B64926FF","#FF8427FF","#CC9900FF","#B22600FF","#E84C22FF","#FFBD47FF","#B64926FF","#FF8427FF","#CC9900FF","#B22600FF"
"#E32D91FF","#C830CCFF","#4EA6DCFF","#4775E7FF","#8971E1FF","#D54773FF","#E32D91FF","#C830CCFF","#4EA6DCFF","#4775E7FF","#8971E1FF","#D54773FF"
"#A5300FFF","#D55816FF","#E19825FF","#B19C7DFF","#7F5F52FF","#B27D49FF","#A5300FFF","#D55816FF","#E19825FF","#B19C7DFF","#7F5F52FF","#B27D49FF"
"#4E67C8FF","#5ECCF3FF","#A7EA52FF","#5DCEAFFF","#FF8021FF","#F14124FF","#4E67C8FF","#5ECCF3FF","#A7EA52FF","#5DCEAFFF","#FF8021FF","#F14124FF"
"#92278FFF","#9B57D3FF","#755DD9FF","#665EB8FF","#45A5EDFF","#5982DBFF","#92278FFF","#9B57D3FF","#755DD9FF","#665EB8FF","#45A5EDFF","#5982DBFF"
"#AD84C6FF","#8784C7FF","#5D739AFF","#6997AFFF","#84ACB6FF","#6F8183FF","#AD84C6FF","#8784C7FF","#5D739AFF","#6997AFFF","#84ACB6FF","#6F8183FF"
"#F0A22EFF","#A5644EFF","#B58B80FF","#C3986DFF","#A19574FF","#C17529FF","#F0A22EFF","#A5644EFF","#B58B80FF","#C3986DFF","#A19574FF","#C17529FF"
"#FFCA08FF","#F8931DFF","#CE8D3EFF","#EC7016FF","#E64823FF","#9C6A6AFF","#FFCA08FF","#F8931DFF","#CE8D3EFF","#EC7016FF","#E64823FF","#9C6A6AFF"
"#D3BA68FF","#D5695DFF","#5D8CA8FF","#65A479FF","#D3BA68FF","#D5695DFF","#5D8CA8FF","#65A479FF","#D3BA68FF","#D5695DFF","#5D8CA8FF","#65A479FF"
"#000000FF","#595959FF","#59A77FFF","#008856FF","#000000FF","#595959FF","#59A77FFF","#008856FF","#000000FF","#595959FF","#59A77FFF","#008856FF"
"#006A8EFF","#B1283AFF","#A8A6A7FF","#006A8EFF","#B1283AFF","#A8A6A7FF","#006A8EFF","#B1283AFF","#A8A6A7FF","#006A8EFF","#B1283AFF","#A8A6A7FF"
"#C72E29FF","#016392FF","#BE9C2EFF","#098154FF","#FB832DFF","#000000FF","#C72E29FF","#016392FF","#BE9C2EFF","#098154FF","#FB832DFF","#000000FF"
"#1A476FFF","#90353BFF","#55752FFF","#E37E00FF","#6E8E84FF","#C10534FF","#938DD2FF","#CAC27EFF","#A0522DFF","#7B92A8FF","#2D6D66FF","#9C8847FF"
"#FFFF00FF","#00FF00FF","#0080FFFF","#FF00FFFF","#FF7F00FF","#FF0000FF","#ADD8E6FF","#FFE474FF","#00FF80FF","#C0DCC0FF","#FF4500FF","#0000FFFF"
"#006000FF","#FF4500FF","#1A476FFF","#90353BFF","#6E8E84FF","#A0522DFF","#FF7F00FF","#FF00FFFF","#00FFFFFF","#FF0000FF","#00FF00FF","#9C8847FF"
"#606060FF","#A0A0A0FF","#808080FF","#404040FF","#000000FF","#E0E0E0FF","#202020FF","#707070FF","#909090FF","#B0B0B0FF","#D0D0D0FF","#F0F0F0FF"
"#FFFFFF00","#7B92A8FF","#82C0E9FF","#2D6D66FF","#BFA19CFF","#008BBCFF","#97B6B0FF","#D7D29EFF","#1A476FFF","#90353BFF","#9C8847FF","#938DD2FF"
"#7CB5ECFF","#434348FF","#90ED7DFF","#F7A35CFF","#8085E9FF","#F15C80FF","#E4D354FF","#8085E8FF","#8D4653FF","#91E8E1FF","#7CB5ECFF","#434348FF"
"#2B908FFF","#90EE7EFF","#F45B5BFF","#7798BFFF","#AAEEEEFF","#FF0066FF","#EEAAEEFF","#55BF3BFF","#DF5353FF","#7798BFFF","#AAEEEEFF","#2B908FFF"
"#D5E4EBFF","#C3D6DFFF","#ED111AFF","#EBEBEBFF","#C9C9C9FF","#D5E4EBFF","#C3D6DFFF","#ED111AFF","#EBEBEBFF","#C9C9C9FF","#D5E4EBFF","#C3D6DFFF"
"#6794A7FF","#014D64FF","#76C0C1FF","#01A2D9FF","#7AD2F6FF","#00887DFF","#ADADADFF","#7BD3F6FF","#7C260BFF","#EE8F71FF","#76C0C1FF","#A18376FF"
"#34495EFF","#3498DBFF","#2ECC71FF","#F1C40FFF","#E74C3CFF","#9B59B6FF","#1ABC9CFF","#F39C12FF","#D35400FF","#34495EFF","#3498DBFF","#2ECC71FF"
"#ECF0F1FF","#3498DBFF","#2ECC71FF","#F1C40FFF","#E74C3CFF","#9B59B6FF","#1ABC9CFF","#F39C12FF","#D35400FF","#ECF0F1FF","#3498DBFF","#2ECC71FF"
"#555555FF","#DB735CFF","#EFA86EFF","#9A8A76FF","#F3C57BFF","#7A6752FF","#2A91A2FF","#87F28AFF","#6EDCEFFF","#555555FF","#DB735CFF","#EFA86EFF"
"#785D37FF","#62BBA5FF","#FFB84DFF","#AAA488FF","#B2432FFF","#3A6589FF","#9B5672FF","#908150FF","#373634FF","#785D37FF","#62BBA5FF","#FFB84DFF"
"#F8F8F0FF","#DB784DFF","#95CC5EFF","#E84646FF","#F8BB39FF","#7A7267FF","#E1AA93FF","#168E7FFF","#2B338EFF","#F8F8F0FF","#DB784DFF","#95CC5EFF"
"#111111FF","#65ADC2FF","#233B43FF","#E84646FF","#C29365FF","#362C21FF","#316675FF","#168E7FFF","#109B37FF","#111111FF","#65ADC2FF","#233B43FF"
"#FFFFFFFF","#C2C5BEFF","#D4DADAFF","#111111FF","#6D8875FF","#EAEAEAFF","#908A78FF","#FFFFFFFF","#C2C5BEFF","#D4DADAFF","#111111FF","#6D8875FF"
"#555555FF","#886EB2FF","#C29DFFFF","#B2B06EFF","#DDE8B2FF","#689940FF","#B96CBFFF","#403F34FF","#FFFFFFFF","#473566FF","#D2B6FFFF","#555555FF"
"#6C3921FF","#45764AFF","#63AB5EFF","#FFFFFFFF","#B05D34FF","#6C4F41FF","#EFAE90FF","#109F92FF","#47ECDDFF","#6C3921FF","#45764AFF","#63AB5EFF"
"#444444FF","#DE6757FF","#EB9050FF","#3262ABFF","#FF8D7DFF","#C8E370FF","#C45B4DFF","#41A65CFF","#5E2C25FF","#78695FFF","#444444FF","#DE6757FF"
"#0D0905FF","#614128FF","#AE7448FF","#F2F0EEFF","#E6C1A4FF","#EE6C56FF","#208794FF","#37AE79FF","#5DD2E1FF","#4B37AEFF","#78E676FF","#0D0905FF"
"#0B0E0AFF","#9B3950FF","#F79B57FF","#6B3241FF","#E65E62FF","#9E7587FF","#4C8659FF","#6B6C69FF","#0B0E0AFF","#0B0E0AFF","#9B3950FF","#F79B57FF"
"#000000FF","#515151FF","#909090FF","#D0D0D0FF","#444444FF","#111111FF","#EAEAEAFF","#666666FF","#000000FF","#000000FF","#515151FF","#909090FF"
"#59595CFF","#739EABFF","#2C3639FF","#36555EFF","#F99E93FF","#C43D31FF","#59595CFF","#739EABFF","#2C3639FF","#36555EFF","#F99E93FF","#C43D31FF"
"#073642FF","#268BD2FF","#DC322FFF","#2AA198FF","#B58900FF","#6C71C4FF","#D33682FF","#073642FF","#268BD2FF","#DC322FFF","#2AA198FF","#B58900FF"
"#4A3D4FFF","#CEF3C6FF","#DED42FFF","#B45454FF","#3E6735FF","#BE1D2DFF","#57826FFF","#4A3D4FFF","#CEF3C6FF","#DED42FFF","#B45454FF","#3E6735FF"
"#135078FF","#F0F0F0FF","#F1F14CFF","#135078FF","#F94240FF","#CBE9FDFF","#F9A765FF","#092639FF","#C5430BFF","#C5C40BFF","#8ACEFBFF","#135078FF"
"#F4F4A9FF","#6D9A58FF","#E5CA28FF","#4E4E36FF","#F6F6F6FF","#C8CC9FFF","#353525FF","#F4F4A9FF","#6D9A58FF","#E5CA28FF","#4E4E36FF","#F6F6F6FF"
"#95918EFF","#AF9699FF","#80C7C9FF","#8EBBD2FF","#E3D1C3FF","#B3DDEBFF","#F3E8CCFF","#95918EFF","#AF9699FF","#80C7C9FF","#8EBBD2FF","#E3D1C3FF"
"#28231DFF","#5E2D30FF","#008E90FF","#1C77A3FF","#C5A387FF","#67B8D6FF","#E9D097FF","#28231DFF","#5E2D30FF","#008E90FF","#1C77A3FF","#C5A387FF"
"#15110EFF","#2F1619FF","#004749FF","#0E3B52FF","#635143FF","#335D6BFF","#73684CFF","#15110EFF","#2F1619FF","#004749FF","#0E3B52FF","#635143FF"
"#8E938DFF","#94A39CFF","#97B8AFFF","#A2D1BDFF","#C0CDBCFF","#ACD2A3FF","#E6E58BFF","#8E938DFF","#94A39CFF","#97B8AFFF","#A2D1BDFF","#C0CDBCFF"
"#1D271CFF","#274637FF","#2C715FFF","#44A57CFF","#819A7AFF","#58A449FF","#CEC917FF","#1D271CFF","#274637FF","#2C715FFF","#44A57CFF","#819A7AFF"
"#0E130DFF","#14231CFF","#17382FFF","#22513DFF","#404D3CFF","#2C5223FF","#66650BFF","#0E130DFF","#14231CFF","#17382FFF","#22513DFF","#404D3CFF"
"#A6A0A0FF","#ADB7C0FF","#94C5CCFF","#F4ADB3FF","#EEBCB1FF","#ECD89DFF","#F4E3D3FF","#A6A0A0FF","#ADB7C0FF","#94C5CCFF","#F4ADB3FF","#EEBCB1FF"
"#4C413FFF","#5A6F80FF","#278B9AFF","#E75B64FF","#DE7862FF","#D8AF39FF","#E8C4A2FF","#4C413FFF","#5A6F80FF","#278B9AFF","#E75B64FF","#DE7862FF"
"#262020FF","#2D3740FF","#14454CFF","#742D33FF","#6E3C31FF","#6C581DFF","#746353FF","#262020FF","#2D3740FF","#14454CFF","#742D33FF","#6E3C31FF"
"#898D90FF","#8D93A1FF","#9F99B5FF","#AFACC9FF","#D7CADEFF","#DAEDF3FF","#F7EABDFF","#898D90FF","#8D93A1FF","#9F99B5FF","#AFACC9FF","#D7CADEFF"
"#14191FFF","#1D2645FF","#403369FF","#5C5992FF","#AE93BEFF","#B4DAE5FF","#F0D77BFF","#14191FFF","#1D2645FF","#403369FF","#5C5992FF","#AE93BEFF"
"#090D10FF","#0D1321FF","#1F1935FF","#2F2C49FF","#574A5EFF","#5A6D73FF","#776A3DFF","#090D10FF","#0D1321FF","#1F1935FF","#2F2C49FF","#574A5EFF"
"#838A90FF","#BA968AFF","#9FA7BEFF","#B3B8B1FF","#E7A79BFF","#F2C695FF","#F5EDC9FF","#838A90FF","#BA968AFF","#9FA7BEFF","#B3B8B1FF","#E7A79BFF"
"#06141FFF","#742C14FF","#3D4F7DFF","#657060FF","#CD4F38FF","#E48C2AFF","#EAD890FF","#06141FFF","#742C14FF","#3D4F7DFF","#657060FF","#CD4F38FF"
"#030A10FF","#3A160AFF","#1F273EFF","#333831FF","#67271BFF","#724615FF","#756D49FF","#030A10FF","#3A160AFF","#1F273EFF","#333831FF","#67271BFF"
"#8F9297FF","#9A9C97FF","#C19A9BFF","#C7C0C8FF","#B4DCF5FF","#E1D7CBFF","#DBEBF8FF","#8F9297FF","#9A9C97FF","#C19A9BFF","#C7C0C8FF","#B4DCF5FF"
"#1F262EFF","#353831FF","#833437FF","#8F8093FF","#67B9E9FF","#C3AF97FF","#B7D9F2FF","#1F262EFF","#353831FF","#833437FF","#8F8093FF","#67B9E9FF"
"#0F1217FF","#1A1C17FF","#411A1BFF","#474048FF","#345C75FF","#61574BFF","#5B6B78FF","#0F1217FF","#1A1C17FF","#411A1BFF","#474048FF","#345C75FF"
"#768185FF","#7E8C97FF","#88988DFF","#9DAFC3FF","#B1D5BBFF","#ECE28BFF","#C3DAEAFF","#768185FF","#7E8C97FF","#88988DFF","#9DAFC3FF","#B1D5BBFF"
"#061A21FF","#132E41FF","#26432FFF","#4D6D93FF","#6FB382FF","#DCCA2CFF","#92BBD9FF","#061A21FF","#132E41FF","#26432FFF","#4D6D93FF","#6FB382FF"
"#030E12FF","#0B1924FF","#15251AFF","#2A3C50FF","#3E6248FF","#796F18FF","#506777FF","#030E12FF","#0B1924FF","#15251AFF","#2A3C50FF","#3E6248FF"
"#8E8C8FFF","#9A9AA2FF","#D98594FF","#86C2DAFF","#D0C1AAFF","#C0DDE1FF","#E9DBD0FF","#8E8C8FFF","#9A9AA2FF","#D98594FF","#86C2DAFF","#D0C1AAFF"
"#1C1A1FFF","#333544FF","#B50A2AFF","#0E84B4FF","#9E8356FF","#7EBAC2FF","#D1B79EFF","#1C1A1FFF","#333544FF","#B50A2AFF","#0E84B4FF","#9E8356FF"
"#0E0C0FFF","#1A1A22FF","#590514FF","#06425AFF","#50412AFF","#405D61FF","#695B50FF","#0E0C0FFF","#1A1A22FF","#590514FF","#06425AFF","#50412AFF"
"#85898AFF","#959492FF","#AC9D96FF","#A8A6A9FF","#A1B1C8FF","#D6C0A9FF","#DCD3C4FF","#85898AFF","#959492FF","#AC9D96FF","#A8A6A9FF","#A1B1C8FF"
"#0A1215FF","#2D2A25FF","#583B2BFF","#534C53FF","#446590FF","#AD8152FF","#BBA78CFF","#0A1215FF","#2D2A25FF","#583B2BFF","#534C53FF","#446590FF"
"#05090AFF","#151412FF","#2C1D16FF","#282629FF","#213148FF","#564029FF","#5C5344FF","#05090AFF","#151412FF","#2C1D16FF","#282629FF","#213148FF"
"#F7FBFFFF","#DEEBF7FF","#C6DBEFFF","#9ECAE1FF","#6BAED6FF","#4292C6FF","#2171B5FF","#08519CFF","#08306BFF","#F7FBFFFF","#DEEBF7FF","#C6DBEFFF"
"#402733FF","#8F6052FF","#2F6349FF","#AE2B47FF","#7BC17DFF","#68D8F2FF","#7982F7FF","#E03E4AFF","#FFF759FF","#ECA987FF","#705549FF","#9F4739FF"
"#DFD5CAFF","#907A58FF","#A59DA2FF","#406975FF","#A2D2D4FF","#475286FF","#738492FF","#D1BFA2FF","#AB8A5AFF","#4C9AC4FF","#8EC6E9FF","#B7DAECFF"
"#002594FF","#E0B2CDFF","#54C4E3FF","#F3AA4FFF","#002594FF","#E0B2CDFF","#54C4E3FF","#F3AA4FFF","#002594FF","#E0B2CDFF","#54C4E3FF","#F3AA4FFF"
"#8B633DFF","#8A999DFF","#C4B57CFF","#CB4E33FF","#F0D1A9FF","#1B3F8AFF","#68A1D3FF","#AECCDFFF","#D18860FF","#30588BFF","#C2944FFF","#F9D073FF"
"#715843FF","#4C525EFF","#80848EFF","#BFC8D3FF","#A26B3AFF","#E9B972FF","#856B59FF","#AFA099FF","#D8C0B6FF","#DAD9DCFF","#D5CFCAFF","#A3A4AFFF"
"#888485FF","#BF8967FF","#A4ADBAFF","#D1CDCDFF","#A7ABB0FF","#BAB5B5FF","#4E6279FF","#B1AFA4FF","#888485FF","#BF8967FF","#A4ADBAFF","#D1CDCDFF"
"#083ED0FF","#AE904EFF","#503329FF","#C18155FF","#9E3E1CFF","#DB7C3CFF","#EACB85FF","#9CA897FF","#BDA173FF","#63BDD3FF","#9399A5FF","#083ED0FF"
"#896C51FF","#D9682BFF","#BF964AFF","#7D8795FF","#F7C145FF","#B56F2BFF","#6A5557FF","#D88D36FF","#896C51FF","#D9682BFF","#BF964AFF","#7D8795FF"
"#94856EFF","#E2BE8AFF","#BFBDBAFF","#2A696EFF","#69C1C5FF","#8BDFE5FF","#CEC4A8FF","#848A8AFF","#94856EFF","#E2BE8AFF","#BFBDBAFF","#2A696EFF"
"#CBC5B8FF","#4F779FFF","#729E93FF","#99985DFF","#699CB6FF","#485178FF","#A47443FF","#FAE3A0FF","#CEAE88FF","#CBC5B8FF","#4F779FFF","#729E93FF"
"#C8876EFF","#5A4532FF","#2F533CFF","#63764EFF","#A87735FF","#F3C571FF","#EEB043FF","#E0D2B5FF","#C8876EFF","#5A4532FF","#2F533CFF","#63764EFF"
"#4E4B4DFF","#AE9366FF","#7F7657FF","#A6A48DFF","#7F6960FF","#C9CBC8FF","#95949BFF","#507A69FF","#344A47FF","#4E4B4DFF","#AE9366FF","#7F7657FF"
"#DBC197FF","#372D2FFF","#5B7CA7FF","#DB9942FF","#8DAE87FF","#985A71FF","#DBC197FF","#372D2FFF","#5B7CA7FF","#DB9942FF","#8DAE87FF","#985A71FF"
"#594B3FFF","#525A5EFF","#886A50FF","#E9AA52FF","#F7D380FF","#CA6C3DFF","#D6B478FF","#B6966CFF","#594B3FFF","#525A5EFF","#886A50FF","#E9AA52FF"
"#BF816BFF","#653F2CFF","#BABAAFFF","#959BA1FF","#937D61FF","#C29961FF","#9AA490FF","#415555FF","#E3CA97FF","#BF816BFF","#653F2CFF","#BABAAFFF"
"#05215DFF","#BFC8D3FF","#E63833FF","#5E9546FF","#3381A8FF","#05215DFF","#BFC8D3FF","#E63833FF","#5E9546FF","#3381A8FF","#05215DFF","#BFC8D3FF"
"#2C194CFF","#2C1A4DFF","#2C1D4EFF","#2C1E51FF","#2C1F52FF","#2B2053FF","#2B2254FF","#2B2457FF","#2B2659FF","#2B2659FF","#2B285BFF","#2B2B5DFF"
"#2C194CFF","#2C1A4DFF","#2C1D4EFF","#2C1E51FF","#2C1F52FF","#2B2053FF","#2B2254FF","#2B2457FF","#2B2658FF","#2B2659FF","#2B285AFF","#2B2A5DFF"
"#001260FF","#001361FF","#001463FF","#001764FF","#001865FF","#001966FF","#011B66FF","#011D67FF","#011F68FF","#011F6AFF","#01216BFF","#01246CFF"
"#E5E5FFFF","#E3E3FDFF","#DFE1FCFF","#DDDFF9FF","#DADEF8FF","#D8DCF7FF","#D4D9F4FF","#D2D8F3FF","#D0D6F2FF","#CCD3F1FF","#CBD2EEFF","#C7D0ECFF"
"#DED8FFFF","#DAD7FEFF","#D8D4FDFF","#D6D2FAFF","#D2D1F9FF","#D0CEF8FF","#CDCCF8FF","#CBCBF7FF","#C7CAF6FF","#C5C7F3FF","#C3C5F2FF","#BFC4F2FF"
"#9EB0FFFF","#9BB0FEFF","#99B0FDFF","#98AEFCFF","#94AEFAFF","#92AEF9FF","#91ADF8FF","#8DADF7FF","#8CADF6FF","#8AADF4FF","#86ACF3FF","#85ACF2FF"
"#7E1900FF","#7F1D01FF","#801F02FF","#812104FF","#832504FF","#852705FF","#852A06FF","#862C06FF","#872E07FF","#883207FF","#8B3308FF","#8C350AFF"
"#65024BFF","#67054EFF","#6A0750FF","#6C0A52FF","#6E0D54FF","#701057FF","#721259FF","#75145BFF","#77175DFF","#79195FFF","#7B1B61FF","#7D1D63FF"
"#FFCDFDFF","#FDCAFBFF","#FCC7F9FF","#FAC4F7FF","#F9C1F4FF","#F7BEF2FF","#F6BBF0FF","#F4B9EEFF","#F3B6ECFF","#F1B3EAFF","#F0B0E8FF","#EEADE6FF"
"#192659FF","#1A275AFF","#1D285BFF","#1E2B5EFF","#1F2C5FFF","#202D60FF","#222E61FF","#243164FF","#263265FF","#273366FF","#283467FF","#2B376AFF"
"#1A3333FF","#1A3435FF","#1A3537FF","#1A3539FF","#1B363BFF","#1B373DFF","#1B383FFF","#1B3941FF","#1B3A43FF","#1C3B45FF","#1C3C47FF","#1C3D49FF"
"#0D0D0DFF","#0F0F0FFF","#121212FF","#141414FF","#161616FF","#181818FF","#191919FF","#1B1B1BFF","#1D1D1DFF","#1F1F1FFF","#212121FF","#222222FF"
"#2B194CFF","#2B1A4CFF","#2B1B4DFF","#2B1B4EFF","#2B1D50FF","#2B1E51FF","#2B1F52FF","#2B1F52FF","#2B2053FF","#2B2154FF","#2A2255FF","#2A2457FF"
"#FFFFCCFF","#FFFECAFF","#FFFEC7FF","#FFFDC5FF","#FEFCC4FF","#FEFCC1FF","#FEFABFFF","#FEF9BEFF","#FEF9BBFF","#FEF8BAFF","#FEF8B8FF","#FDF8B7FF"
"#003F4CFF","#003F4CFF","#01404CFF","#01404BFF","#02404BFF","#04414BFF","#04414AFF","#05414AFF","#06434AFF","#064348FF","#064448FF","#074448FF"
